ID	Error	Mod1	Mod2	Abund1	Abund2	q1	q2	MissPeaks1	MissPeaks2
427	500540.3139407336	<phosphorylation,2>	<phosphorylation,4>	0.23	0.77	3921.21954	13127.56106	[]	[]
428	708483.6105031598	<phosphorylation,13>	<phosphorylation,11>	0.23	0.77	4643.27809	15544.88751	[]	[]
429	773814.1826334524	<phosphorylation,8><phosphorylation,11>	<phosphorylation,11><phosphorylation,12>	0.23	0.77	3973.24719	13301.74061	[]	[]
430	889652.7661284589	<phosphorylation,12>	<phosphorylation,11>	0.23	0.77	5779.65257	19349.27163	[]	[]
431	552624.432617613	<phosphorylation,4>	<phosphorylation,1>	0.23	0.77	3239.78702	10846.24349	[6]	[6]
432	83408.13372292227	<phosphorylation,5>	<phosphorylation,3>	0.23	0.77	6898.5326	23095.0874	[]	[]
433	997681.7177502444	<phosphorylation,4>	<phosphorylation,5>	0.23	0.77	5579.11359	18677.90201	[]	[]
434	1094969.1472771615	<phosphorylation,5>	<phosphorylation,7>	0.23	0.77	6815.09895	22815.76605	[8,10]	[8,10]
435	1075377.3498523303	<phosphorylation,12>	<phosphorylation,11>	0.23	0.77	6609.4574	22127.3139	[]	[]
436	257804.1218889234	<phosphorylation,1><Oxidation,4>	<phosphorylation,3><Oxidation,4>	0.23	0.77	3153.93742	10558.83398	[2]	[]
437	51783.310480564614	<Oxidation,7><phosphorylation,8>	<Oxidation,5><phosphorylation,8>	0.23	0.77	3512.73048	11760.01072	[]	[]
438	224714.0727950945	<phosphorylation,3>	<phosphorylation,5>	0.23	0.77	2817.29617	9431.81763	[]	[]
439	1189474.668464629	<phosphorylation,1>	<phosphorylation,3>	0.23	0.77	8588.8647	28754.0253	[]	[]
440	614587.8086200118	<phosphorylation,3>	<phosphorylation,1>	0.23	0.77	4510.54941	15100.53499	[]	[]
441	3413078.1843542694	<phosphorylation,6>	<phosphorylation,5>	0.23	0.77	24359.65075	81551.87425	[]	[]
442	2663870.0205126824	<phosphorylation,11>	<phosphorylation,12>	0.23	0.77	7883.08171	26391.18659	[]	[]
443	2566336.5277745486	<phosphorylation,8>	<phosphorylation,6>	0.23	0.77	25820.44745	86442.36755	[2]	[2]
444	390511.3511233469	<phosphorylation,1>	<phosphorylation,3>	0.23	0.77	11193.05495	37472.40135	[2,10,15]	[10,15]
445	404480.80812326237	<phosphorylation,3>	<phosphorylation,1>	0.23	0.77	3967.37849	13282.09321	[]	[]
446	1293452.3763670465	<phosphorylation,6>	<phosphorylation,4>	0.23	0.77	5827.22165	19508.52465	[9,19]	[9,19]
447	105355.88386453179	<phosphorylation,7>	<phosphorylation,11>	0.23	0.77	3249.36957	10878.32423	[18]	[18]
448	905440.2381593994	<phosphorylation,9>	<phosphorylation,11>	0.23	0.77	3793.93395	12701.43105	[1]	[1]
449	624109.0422850888	<phosphorylation,1><phosphorylation,3><phosphorylation,8>	<phosphorylation,1><phosphorylation,8><phosphorylation,9>	0.23	0.77	3983.19175	13335.03325	[10]	[10]
450	592892.6210037471	<phosphorylation,1><phosphorylation,3><phosphorylation,5>	<phosphorylation,5><phosphorylation,8><phosphorylation,9>	0.23	0.77	2778.33933	9301.39687	[]	[]
451	496873.4266058993	<phosphorylation,6><phosphorylation,9>	<phosphorylation,9><phosphorylation,11>	0.23	0.77	2765.60733	9258.77237	[11]	[11]
452	193898.49525685134	<phosphorylation,3>	<phosphorylation,4>	0.23	0.77	2626.30388	8792.40863	[]	[]
453	3140108.6786345034	<phosphorylation,5><phosphorylation,22>	<phosphorylation,5><phosphorylation,21>	0.23	0.77	10683.41202	35766.20548	[15]	[15]
454	4076460.586991223	<phosphorylation,8>	<phosphorylation,10>	0.23	0.77	21355.90733	71495.86367	[16]	[16]
455	1559078.2776142354	<phosphorylation,5>	<phosphorylation,3>	0.23	0.77	9645.98221	32293.07089	[7]	[7]
456	297658.54727589735	<phosphorylation,6>	<phosphorylation,7>	0.23	0.77	14944.56287	50031.79743	[10]	[10]
457	242607.58265206846	<Oxidation,5><phosphorylation,12><phosphorylation,16>	<Oxidation,5><phosphorylation,12><phosphorylation,14>	0.23	0.77	4315.71867	14448.27553	[]	[]
458	122403.87710919454	<phosphorylation,3><phosphorylation,5>	<phosphorylation,5><phosphorylation,6>	0.23	0.77	1869.40582	6258.44558	[]	[]
459	709893.6143087768	<phosphorylation,8>	<phosphorylation,9>	0.23	0.77	4049.94424	13558.50896	[]	[]
460	1392013.2613398207	<phosphorylation,10>	<phosphorylation,12>	0.23	0.77	10143.07376	33957.24694	[5,6]	[5,6]
461	306715.9792708182	<phosphorylation,4>	<phosphorylation,6>	0.23	0.77	3178.80314	10642.08006	[7]	[7]
462	277448.3522276845	<phosphorylation,1>	<phosphorylation,4>	0.23	0.77	1723.1724	5768.8815	[]	[]
463	352665.4098178328	<phosphorylation,3>	<phosphorylation,5>	0.23	0.77	2492.11504	8343.16776	[19]	[19]
464	188072.4847218	<phosphorylation,2>	<phosphorylation,3>	0.23	0.77	3268.55875	10942.56625	[]	[]
465	364567.03400291	<phosphorylation,11><phosphorylation,12>	<phosphorylation,11><phosphorylation,13>	0.23	0.77	2558.64535	8565.89965	[]	[]
466	420816.4662813781	<phosphorylation,6>	<phosphorylation,9>	0.23	0.77	3657.92775	12246.10595	[1,9,14]	[1,9,14]
467	547112.8032223579	<phosphorylation,9>	<phosphorylation,14>	0.23	0.77	3848.90087	12885.45073	[19]	[19]
468	479225.54014024773	<phosphorylation,1><phosphorylation,8>	<phosphorylation,6><phosphorylation,8>	0.23	0.77	3800.88319	12724.69591	[]	[]
469	4265582.64424193	<phosphorylation,1>	<phosphorylation,3>	0.23	0.77	19876.0848	66541.6752	[3]	[3]
470	1267197.7236377262	<phosphorylation,6>	<phosphorylation,1>	0.23	0.77	5190.28695	17376.17805	[23]	[23]
471	162769.7030964574	<phosphorylation,1>	<phosphorylation,8>	0.23	0.77	9095.42958	30449.91642	[16]	[16]
472	535796.3133695533	<phosphorylation,7>	<phosphorylation,12>	0.23	0.77	3511.89502	11757.21378	[2,12,16]	[2,12,16]
473	538691.9560668003	<phosphorylation,3>	<phosphorylation,5>	0.23	0.77	4184.4647	14008.8601	[]	[]
474	188594.8203947595	<phosphorylation,5><phosphorylation,6>	<phosphorylation,3><phosphorylation,5>	0.23	0.77	2552.53368	8545.43882	[]	[]
475	3730859.0882431967	<phosphorylation,4>	<phosphorylation,2>	0.23	0.77	18503.0127	61944.8686	[10]	[10]
476	1035108.1757466883	<phosphorylation,3>	<phosphorylation,5>	0.23	0.77	24528.40837	82116.84543	[6]	[6]
477	269549.0793014016	<phosphorylation,1>	<phosphorylation,3>	0.23	0.77	3553.38328	11896.10923	[]	[]
478	269920.2100006267	<phosphorylation,3>	<phosphorylation,4>	0.23	0.77	2157.35508	7222.44962	[]	[]
479	225309.89727540655	<phosphorylation,5>	<phosphorylation,4>	0.23	0.77	1978.03321	6622.11119	[7]	[7]
480	2298174.719322561	<phosphorylation,7>	<phosphorylation,8>	0.23	0.77	19956.09504	66809.53556	[]	[]
481	629524.097192841	<phosphorylation,3>	<phosphorylation,7>	0.23	0.77	5980.68197	20022.28313	[11,23]	[11,23]
482	388278.64418127894	<phosphorylation,2>	<phosphorylation,3>	0.23	0.77	8350.17604	27954.93716	[3]	[3]
483	3752463.710222778	<phosphorylation,12>	<phosphorylation,11>	0.23	0.77	19896.51414	66610.06906	[3]	[3]
484	19019500.147029396	<phosphorylation,10>	<phosphorylation,13>	0.23	0.77	92570.87063	309911.17557	[5]	[5]
485	578122.4582753622	<phosphorylation,3>	<phosphorylation,2>	0.23	0.77	4661.2119	15604.9268	[]	[]
486	441877.66193188616	<phosphorylation,9>	<phosphorylation,11>	0.23	0.77	3428.34331	11477.49718	[]	[]
487	213511.62768910898	<phosphorylation,6>	<phosphorylation,7>	0.23	0.77	2090.94109	7000.10711	[]	[]
488	2819071.1648045187	<phosphorylation,12>	<phosphorylation,11>	0.23	0.77	12551.8317	42021.3496	[14]	[14]
489	252408.066717749	<phosphorylation,6>	<phosphorylation,9>	0.23	0.77	2347.03914	7857.47886	[10]	[10]
490	673906.8780631602	<phosphorylation,19>	<phosphorylation,21>	0.23	0.77	2280.81692	7635.77838	[]	[]
491	1672449.7440208495	<phosphorylation,8><phosphorylation,11>	<phosphorylation,8><phosphorylation,12>	0.23	0.77	6796.94618	22754.99372	[]	[]
492	3809316.780430098	<phosphorylation,7>	<phosphorylation,8>	0.23	0.77	37610.06288	125911.94963	[]	[]
493	1217675.3841926611	<phosphorylation,2><phosphorylation,12>	<phosphorylation,2><phosphorylation,11>	0.23	0.77	4953.96929	16585.02761	[7,13,15]	[7,13,15]
494	607516.3357141815	<phosphorylation,15>	<phosphorylation,14>	0.23	0.77	2591.86899	8677.12661	[6,19]	[6,19]
495	1891621.4120750302	<phosphorylation,3>	<phosphorylation,2>	0.23	0.77	17753.94582	59437.12298	[]	[]
496	857346.8445784785	<phosphorylation,6><phosphorylation,8>	<phosphorylation,4><phosphorylation,8>	0.23	0.77	6159.70763	20621.62987	[]	[]
497	1094447.426680589	<phosphorylation,1><phosphorylation,8>	<phosphorylation,6><phosphorylation,8>	0.23	0.77	10499.69665	35151.15835	[9]	[9]
498	1097536.810431321	<phosphorylation,5>	<phosphorylation,3>	0.23	0.77	5362.40572	17952.40177	[]	[]
499	1713481.6285997636	<phosphorylation,2>	<phosphorylation,8>	0.23	0.77	10295.66034	34468.08026	[4]	[]
