ID	Error	Mod1	Mod2	Abund1	Abund2	q1	q2	MissPeaks1	MissPeaks2
403	954175.4828337778	<phosphorylation,4><phosphorylation,6>	<phosphorylation,3><phosphorylation,6>	0.43	0.5700000000000001	6728.32352	8918.94048	[8,21]	[8,21]
404	1075766.8579335082	<phosphorylation,4><phosphorylation,7>	<phosphorylation,1><phosphorylation,7>	0.43	0.5700000000000001	11642.93645	15433.65995	[2,11]	[11]
405	262624.803725431	<phosphorylation,7><phosphorylation,14>	<phosphorylation,10><phosphorylation,14>	0.43	0.5700000000000001	13992.20507	18547.80673	[16]	[7,16]
406	275733.9177830441	<phosphorylation,4>	<phosphorylation,1>	0.43	0.5700000000000001	10219.43723	13546.69587	[6]	[6]
407	3706083.7502938122	<phosphorylation,1><phosphorylation,8>	<phosphorylation,3><phosphorylation,8>	0.43	0.5700000000000001	28057.4871	37192.4829	[]	[]
408	215734.5271508981	<phosphorylation,1>	<phosphorylation,3>	0.43	0.5700000000000001	7990.76873	10592.41437	[]	[]
409	2045262.6491912403	<phosphorylation,12>	<phosphorylation,11>	0.43	0.5700000000000001	22573.48894	29922.99696	[18]	[18]
410	241126.57739680042	<phosphorylation,4>	<phosphorylation,1>	0.43	0.5700000000000001	3761.06462	4985.59728	[]	[]
411	776754.6661439205	<phosphorylation,3><phosphorylation,5>	<phosphorylation,3><phosphorylation,6>	0.43	0.5700000000000001	11032.56379	14624.56131	[]	[5]
412	280220.5310297828	<Oxidation,7><phosphorylation,8>	<Oxidation,5><phosphorylation,8>	0.43	0.5700000000000001	6567.27872	8705.46248	[]	[]
413	944907.1781441069	<phosphorylation,4>	<phosphorylation,5>	0.43	0.5700000000000001	8927.06608	11833.55272	[5]	[5]
414	345835.4481370081	<phosphorylation,3>	<phosphorylation,4>	0.43	0.5700000000000001	5845.23467	7748.33433	[]	[]
415	839067.2426155099	<phosphorylation,4>	<phosphorylation,6>	0.43	0.5700000000000001	5538.75733	7342.07367	[9,19]	[9,19]
416	791482.199477753	<phosphorylation,9><phosphorylation,15>	<phosphorylation,9><phosphorylation,10>	0.43	0.5700000000000001	13319.51742	17656.10448	[18]	[18]
417	1488171.27670323	<phosphorylation,12>	<phosphorylation,11>	0.43	0.5700000000000001	16349.42065	21672.48784	[]	[]
418	561341.8620506198	<phosphorylation,3>	<phosphorylation,5>	0.43	0.5700000000000001	4659.1716	6176.1112	[]	[]
419	1180332.0050177875	<phosphorylation,9>	<phosphorylation,7>	0.43	0.5700000000000001	9683.44258	12836.19132	[]	[]
420	2874474.6222095382	<phosphorylation,2>	<phosphorylation,8>	0.43	0.5700000000000001	32457.1611	43024.6089	[16]	[16]
421	1100109.3006224113	<phosphorylation,7>	<phosphorylation,9>	0.43	0.5700000000000001	10781.99174	14292.40766	[]	[]
422	618689.6115005875	<phosphorylation,12><phosphorylation,14>	<phosphorylation,14><phosphorylation,16>	0.43	0.5700000000000001	5787.80912	7672.21208	[20]	[20]
423	2699936.1157018365	<phosphorylation,12>	<phosphorylation,11>	0.43	0.5700000000000001	27717.41382	36741.68808	[]	[]
424	398885.84847402724	<phosphorylation,1>	<phosphorylation,3>	0.43	0.5700000000000001	7151.00479	9479.23891	[8,14]	[8,14]
425	1142832.3127838555	<phosphorylation,2><phosphorylation,7>	<phosphorylation,2><phosphorylation,8>	0.43	0.5700000000000001	23541.4121	31206.0579	[]	[]
426	3245499.6987817413	<phosphorylation,5><phosphorylation,22>	<phosphorylation,5><phosphorylation,21>	0.43	0.5700000000000001	19973.33552	26476.28198	[]	[]
427	745939.4340613885	<phosphorylation,5>	<phosphorylation,3>	0.43	0.5700000000000001	8842.60858	11721.59742	[2,6]	[2,6]
428	569735.4399580349	<phosphorylation,4>	<phosphorylation,10>	0.43	0.5700000000000001	8570.84824	11361.35696	[]	[]
429	723537.4391088616	<phosphorylation,5><phosphorylation,15>	<phosphorylation,7><phosphorylation,15>	0.43	0.5700000000000001	4984.59062	6607.48058	[4,9,23,27]	[4,9,23,27]
430	3952535.7384705907	<phosphorylation,3>	<phosphorylation,5>	0.43	0.5700000000000001	45857.45913	60787.79467	[]	[]
431	682089.3286389936	<phosphorylation,5>	<phosphorylation,6>	0.43	0.5700000000000001	6897.38413	9143.04407	[]	[]
432	1401965.623899827	<phosphorylation,12>	<phosphorylation,14>	0.43	0.5700000000000001	15397.74048	20410.95832	[]	[]
433	2307062.915001749	<phosphorylation,1><phosphorylation,5><phosphorylation,7><phosphorylation,10>	<phosphorylation,1><phosphorylation,3><phosphorylation,7><phosphorylation,10>	0.43	0.5700000000000001	15330.74485	20322.15015	[9,12,13]	[9,12,13]
434	920533.2294474229	<phosphorylation,13>	<phosphorylation,12>	0.43	0.5700000000000001	13002.17983	17235.44768	[7]	[7]
435	115267.04835076984	<phosphorylation,1>	<phosphorylation,3>	0.43	0.5700000000000001	1706.51374	2262.12286	[]	[]
436	2864900.4875282994	<phosphorylation,1><phosphorylation,2>	<phosphorylation,1><phosphorylation,8>	0.43	0.5700000000000001	39499.1937	52359.3963	[11,15]	[11,15]
437	4937843.707887606	<phosphorylation,10>	<phosphorylation,9>	0.43	0.5700000000000001	46300.70421	61375.35209	[]	[]
438	533629.3967689406	<phosphorylation,7>	<phosphorylation,8>	0.43	0.5700000000000001	6869.62973	9106.25337	[2,5]	[2,5]
439	2282625.8874009987	<phosphorylation,1>	<phosphorylation,3>	0.43	0.5700000000000001	19566.65683	25937.19627	[]	[]
440	83685851.7116844	<phosphorylation,2><phosphorylation,11><phosphorylation,13>	<phosphorylation,2><phosphorylation,12><phosphorylation,13>	0.43	0.5700000000000001	820706.9784	1087913.9016	[16]	[16]
441	3101377.784157081	<phosphorylation,12>	<phosphorylation,11>	0.43	0.5700000000000001	21346.53967	28296.57584	[]	[]
442	1519501.124596581	<phosphorylation,9>	<phosphorylation,10>	0.43	0.5700000000000001	44577.068	59090.532	[19]	[19]
443	640646.5915935709	<phosphorylation,1>	<phosphorylation,3>	0.43	0.5700000000000001	6565.08451	8702.55389	[]	[]
444	680051.535389247	<phosphorylation,12>	<phosphorylation,11>	0.43	0.5700000000000001	16659.29813	22083.25567	[16]	[16]
445	37896.858774764536	<phosphorylation,3><phosphorylation,5>	<phosphorylation,5><phosphorylation,6>	0.43	0.5700000000000001	3494.9761	4632.8753	[5]	[]
446	534750.6620357456	<phosphorylation,3>	<phosphorylation,1>	0.43	0.5700000000000001	8050.60882	10671.73728	[2]	[]
447	541564.0776030398	<phosphorylation,3>	<phosphorylation,1>	0.43	0.5700000000000001	7526.36684	9976.81186	[5]	[5]
448	511415.38473508705	<phosphorylation,3>	<phosphorylation,4>	0.43	0.5700000000000001	7197.74248	9541.19352	[6]	[6]
449	938731.6757181553	<phosphorylation,11>	<phosphorylation,14>	0.43	0.5700000000000001	9036.0016	11977.9556	[15]	[15]
450	646731.2299230245	<phosphorylation,12>	<phosphorylation,11>	0.43	0.5700000000000001	16357.70727	21683.47243	[10]	[10]
451	602013.27489369	<phosphorylation,7>	<phosphorylation,8>	0.43	0.5700000000000001	9491.09119	12581.21391	[]	[]
452	3930471.5690283733	<phosphorylation,4>	<phosphorylation,6>	0.43	0.5700000000000001	42938.68363	56918.72017	[]	[]
453	651447.8114800134	<phosphorylation,4>	<phosphorylation,3>	0.43	0.5700000000000001	11272.4328	14942.5272	[]	[]
454	928492.7855509956	<phosphorylation,10>	<phosphorylation,8>	0.43	0.5700000000000001	13507.44647	17905.21973	[14]	[14]
455	695950.8718930014	<phosphorylation,1><phosphorylation,3>	<phosphorylation,1><phosphorylation,5>	0.43	0.5700000000000001	9674.46452	12824.29018	[]	[]
456	78647.35853568978	<phosphorylation,4>	<phosphorylation,11>	0.43	0.5700000000000001	4872.05385	6458.30395	[14]	[14]
457	1297815.045212752	<phosphorylation,6>	<phosphorylation,7>	0.43	0.5700000000000001	13868.94833	18384.41987	[3]	[3,6]
458	140734.9856169608	<phosphorylation,8><phosphorylation,11>	<phosphorylation,11><phosphorylation,12>	0.43	0.5700000000000001	7428.24475	9846.74305	[13]	[13]
459	2596885.345492751	<phosphorylation,10>	<phosphorylation,15>	0.43	0.5700000000000001	22932.14781	30398.42849	[9,14]	[9]
460	310682.65386355785	<phosphorylation,2>	<phosphorylation,4>	0.43	0.5700000000000001	8906.24063	11805.94688	[]	[]
461	671643.4895024725	<phosphorylation,3>	<phosphorylation,5>	0.43	0.5700000000000001	11489.95729	15230.87361	[9]	[4,9]
462	399225.3292827229	<Oxidation,1><phosphorylation,3>	<Oxidation,1><phosphorylation,5>	0.43	0.5700000000000001	3552.46168	4709.07712	[1]	[1]
463	671103.7892934364	<Oxidation,4><phosphorylation,14>	<Oxidation,4><phosphorylation,18>	0.43	0.5700000000000001	6425.72405	8517.82025	[3,9]	[3,9]
464	608111.5965870091	<phosphorylation,14>	<phosphorylation,15>	0.43	0.5700000000000001	5388.18466	7142.47734	[13,14]	[13]
465	3852016.101714654	<phosphorylation,12>	<phosphorylation,11>	0.43	0.5700000000000001	36376.93863	48220.59307	[9,19,20]	[9,19,20]
466	466936.91910991305	<phosphorylation,1><phosphorylation,6>	<phosphorylation,1><phosphorylation,7>	0.43	0.5700000000000001	6079.45735	8058.81555	[]	[]
467	292224.46806242375	<phosphorylation,3><phosphorylation,5>	<phosphorylation,5><phosphorylation,6>	0.43	0.5700000000000001	7133.4512	9455.9702	[4,6,9]	[6,9]
468	507113.176114613	<phosphorylation,10>	<phosphorylation,4>	0.43	0.5700000000000001	5692.14517	7545.40173	[6]	[]
469	249243.63735625686	<phosphorylation,11>	<phosphorylation,12>	0.43	0.5700000000000001	10159.88782	13467.75828	[17]	[17]
470	3506271.3378523807	<phosphorylation,1>	<phosphorylation,3>	0.43	0.5700000000000001	25174.16699	33370.40741	[]	[]
471	1688391.6889189947	<phosphorylation,5>	<phosphorylation,3>	0.43	0.5700000000000001	14458.24626	19165.58225	[]	[]
472	1870170.2673775877	<phosphorylation,3>	<phosphorylation,4>	0.43	0.5700000000000001	15559.53392	20625.42868	[1]	[1]
473	280195.007990494	<phosphorylation,8>	<phosphorylation,11>	0.43	0.5700000000000001	3125.11814	4142.59846	[4]	[4]
474	1761363.2133853205	<Oxidation,1><phosphorylation,8>	<Oxidation,1><phosphorylation,10>	0.43	0.5700000000000001	13481.3526	17870.6302	[13]	[13]
475	623444.4203858874	<phosphorylation,10>	<phosphorylation,7>	0.43	0.5700000000000001	5916.9806	7843.4394	[6]	[6]
476	1474149.4230629308	<phosphorylation,1><phosphorylation,12>	<phosphorylation,5><phosphorylation,12>	0.43	0.5700000000000001	12383.67617	16415.57073	[]	[]
477	1109813.2716936506	<phosphorylation,7>	<phosphorylation,5>	0.43	0.5700000000000001	6991.74462	9268.12658	[4,9,25]	[4,9,25]
478	1294072.817073219	<phosphorylation,5><phosphorylation,12>	<phosphorylation,6><phosphorylation,12>	0.43	0.5700000000000001	7207.31437	9553.88183	[21]	[21]
479	803793.3011726616	<phosphorylation,1>	<phosphorylation,6>	0.43	0.5700000000000001	14995.33793	19877.54097	[4]	[]
480	837981.4686411642	<phosphorylation,8><phosphorylation,11>	<phosphorylation,11><phosphorylation,12>	0.43	0.5700000000000001	29978.72805	39739.24415	[]	[]
481	128491.9439907255	<phosphorylation,3>	<phosphorylation,7>	0.43	0.5700000000000001	6772.02765	8976.87386	[]	[]
482	1083411.795974569	<phosphorylation,1>	<phosphorylation,3>	0.43	0.5700000000000001	10441.02642	13840.43038	[7]	[7]
483	88359.97766402106	<phosphorylation,6>	<phosphorylation,5>	0.43	0.5700000000000001	6303.16338	8355.35612	[7]	[7]
484	637751.1033152186	<phosphorylation,6>	<phosphorylation,9>	0.43	0.5700000000000001	10501.42281	13920.4907	[]	[]
485	1580837.0578447059	<phosphorylation,1><phosphorylation,6>	<phosphorylation,3><phosphorylation,6>	0.43	0.5700000000000001	18851.66337	24989.41423	[]	[]
486	2793525.987655722	<Oxidation,3><phosphorylation,4><phosphorylation,5>	<Oxidation,3><phosphorylation,5><phosphorylation,7>	0.43	0.5700000000000001	31546.07602	41816.89148	[10]	[10]
487	781583.2775964347	<phosphorylation,1><phosphorylation,5>	<phosphorylation,3><phosphorylation,5>	0.43	0.5700000000000001	17752.25442	23532.05818	[]	[]
488	2232105.6311420444	<phosphorylation,12>	<phosphorylation,11>	0.43	0.5700000000000001	31160.7381	41306.0947	[18,20]	[18,20]
489	491798.8921086597	<phosphorylation,5><phosphorylation,11>	<phosphorylation,8><phosphorylation,11>	0.43	0.5700000000000001	4246.26264	5628.76676	[]	[5]
490	839981.2903195039	<phosphorylation,10>	<phosphorylation,7>	0.43	0.5700000000000001	7743.35482	10264.44708	[]	[]
491	649860.0894130099	<phosphorylation,11><phosphorylation,13>	<phosphorylation,11><phosphorylation,12>	0.43	0.5700000000000001	6771.8799	8976.678	[]	[]
492	2559351.3595034247	<phosphorylation,12>	<phosphorylation,11>	0.43	0.5700000000000001	21309.26795	28247.16915	[12,19]	[12,19]
493	1815861.2327891195	<phosphorylation,3>	<phosphorylation,5>	0.43	0.5700000000000001	19029.92412	25225.71337	[2]	[2]
494	339422.2619416438	<phosphorylation,8>	<phosphorylation,6>	0.43	0.5700000000000001	9937.03908	13172.35412	[16]	[16]
495	3994346.0662152744	<phosphorylation,5>	<phosphorylation,3>	0.43	0.5700000000000001	45227.40641	59952.60849	[5]	[5]
496	1594444.388167632	<phosphorylation,5>	<phosphorylation,7>	0.43	0.5700000000000001	12741.27195	16889.59305	[2,4]	[2,4]
497	501862.73216637166	<phosphorylation,11><phosphorylation,12>	<phosphorylation,7><phosphorylation,11>	0.43	0.5700000000000001	7253.29685	9614.83535	[]	[]
498	418897.3577940052	<phosphorylation,5>	<phosphorylation,3>	0.43	0.5700000000000001	5736.33394	7603.97756	[9]	[9]
499	1955275.134497551	<phosphorylation,1>	<phosphorylation,3>	0.43	0.5700000000000001	13977.38796	18528.16544	[]	[]
