ID	Error	Mod1	Mod2	Abund1	Abund2	q1	q2	MissPeaks1	MissPeaks2
403	267489.72922638827	<phosphorylation,12>	<phosphorylation,10>	0.41000000000000003	0.59	2268.75009	3264.78671	[]	[]
404	1312840.990405596	<phosphorylation,4>	<phosphorylation,5>	0.41000000000000003	0.59	29635.94849	42646.85271	[]	[]
405	6708013.1659608185	<phosphorylation,2>	<phosphorylation,5>	0.41000000000000003	0.59	49128.16083	70696.62168	[]	[]
406	1768683.9890032038	<phosphorylation,6>	<phosphorylation,7>	0.41000000000000003	0.59	20806.92137	29941.66733	[1]	[1,6]
407	1352161.4023164082	<phosphorylation,12>	<phosphorylation,11>	0.41000000000000003	0.59	12736.37317	18327.95163	[]	[]
408	3912244.5484617134	<phosphorylation,16>	<phosphorylation,17>	0.41000000000000003	0.59	31931.4314	45950.1086	[]	[16]
409	183963.64092166355	<phosphorylation,5><phosphorylation,6>	<phosphorylation,3><phosphorylation,5>	0.41000000000000003	0.59	4550.16873	6547.80377	[]	[]
410	643812.7677459711	<phosphorylation,1>	<phosphorylation,7>	0.41000000000000003	0.59	6823.54886	9819.25324	[]	[]
411	1835681.4952348378	<Oxidation,1><phosphorylation,8>	<Oxidation,1><phosphorylation,10>	0.41000000000000003	0.59	12854.31295	18497.66985	[]	[]
412	406901.55596865097	<phosphorylation,8>	<phosphorylation,7>	0.41000000000000003	0.59	8468.42392	12186.26857	[6,10]	[6,10]
413	130971.13283581968	<phosphorylation,6>	<phosphorylation,3>	0.41000000000000003	0.59	3176.57	4571.1617	[]	[]
414	457311.70999168704	<phosphorylation,6><phosphorylation,11>	<phosphorylation,4><phosphorylation,11>	0.41000000000000003	0.59	4024.81719	5791.81011	[16]	[16]
415	2252272.6177569465	<phosphorylation,2>	<phosphorylation,8>	0.41000000000000003	0.59	32509.9061	46782.5478	[16]	[4,16]
416	36769650.3615274	<phosphorylation,5>	<phosphorylation,11>	0.41000000000000003	0.59	336175.4902	483764.7298	[]	[]
417	757868.2827956515	<phosphorylation,7>	<phosphorylation,8>	0.41000000000000003	0.59	6987.84332	10055.67698	[11,14]	[11,14]
418	1053993.7094805886	<Oxidation,5><phosphorylation,12><phosphorylation,16>	<Oxidation,5><phosphorylation,12><phosphorylation,14>	0.41000000000000003	0.59	7693.23762	11070.75658	[]	[]
419	132408.50255556236	<phosphorylation,1>	<phosphorylation,3>	0.41000000000000003	0.59	1869.45794	2690.19556	[]	[1]
420	4845725.557799506	<phosphorylation,3><phosphorylation,6>	<phosphorylation,3><phosphorylation,7>	0.41000000000000003	0.59	95410.1652	137297.5548	[5,8]	[5,8]
421	2463205.2154216086	<phosphorylation,7>	<phosphorylation,8>	0.41000000000000003	0.59	35573.90855	51191.72205	[]	[]
422	803017.5379368071	<phosphorylation,8>	<phosphorylation,5>	0.41000000000000003	0.59	6245.44722	8987.35088	[5,8]	[8]
423	911171.6288778237	<phosphorylation,1>	<phosphorylation,3>	0.41000000000000003	0.59	21435.19922	30845.77448	[6]	[6]
424	802161.1865149318	<phosphorylation,2>	<phosphorylation,4>	0.41000000000000003	0.59	8699.45712	12518.73098	[]	[]
425	326731.03080658114	<phosphorylation,4><phosphorylation,7>	<phosphorylation,1><phosphorylation,7>	0.41000000000000003	0.59	11101.40452	15975.19188	[]	[]
426	1779574.5538249398	<phosphorylation,3>	<phosphorylation,5>	0.41000000000000003	0.59	18144.81138	26110.82612	[]	[]
427	2042499.7575761161	<phosphorylation,1><phosphorylation,8><phosphorylation,15><phosphorylation,17>	<phosphorylation,1><phosphorylation,9><phosphorylation,15><phosphorylation,17>	0.41000000000000003	0.59	14991.78386	21573.54263	[6,21]	[6,21]
428	880838.338112658	<phosphorylation,3><phosphorylation,14>	<phosphorylation,3><phosphorylation,12>	0.41000000000000003	0.59	7949.36278	11439.32692	[10]	[10]
429	57790.45741443159	<phosphorylation,1>	<phosphorylation,4>	0.41000000000000003	0.59	3071.7421	4420.3118	[]	[]
430	1741342.9226748159	<phosphorylation,4><phosphorylation,11><phosphorylation,17>	<phosphorylation,4><phosphorylation,11><phosphorylation,18>	0.41000000000000003	0.59	22751.57035	32740.06465	[13]	[13]
431	620576.9605188951	<Oxidation,4><phosphorylation,14>	<Oxidation,4><phosphorylation,18>	0.41000000000000003	0.59	6126.85316	8816.69114	[]	[]
432	1459610.2532193305	<phosphorylation,7><phosphorylation,14>	<phosphorylation,10><phosphorylation,14>	0.41000000000000003	0.59	13341.40484	19198.60696	[9,13,14]	[13,14]
433	65752.0409157601	<phosphorylation,1><phosphorylation,3><phosphorylation,8>	<phosphorylation,1><phosphorylation,8><phosphorylation,9>	0.41000000000000003	0.59	7100.47225	10217.75275	[]	[]
434	1761778.828541626	<phosphorylation,7>	<phosphorylation,10>	0.41000000000000003	0.59	15667.99559	22546.62781	[2]	[2]
435	613939.749624875	<phosphorylation,5>	<phosphorylation,7>	0.41000000000000003	0.59	12864.47726	18512.29654	[]	[]
436	626448.0860647991	<phosphorylation,11><phosphorylation,14>	<phosphorylation,11><phosphorylation,13>	0.41000000000000003	0.59	9669.53373	13914.69487	[2,5,16]	[2,5,16]
437	54014.32274341676	<phosphorylation,1><phosphorylation,3>	<phosphorylation,3><phosphorylation,5>	0.41000000000000003	0.59	3732.99043	5371.86427	[]	[]
438	741710.3639738623	<phosphorylation,11><phosphorylation,12>	<phosphorylation,11><phosphorylation,13>	0.41000000000000003	0.59	6496.48694	9348.60316	[11]	[11]
439	1120555.4185009247	<phosphorylation,2><phosphorylation,12>	<phosphorylation,2><phosphorylation,11>	0.41000000000000003	0.59	8830.98873	12708.00817	[]	[]
440	908798.9492332083	<phosphorylation,3><phosphorylation,6><phosphorylation,9>	<phosphorylation,5><phosphorylation,6><phosphorylation,9>	0.41000000000000003	0.59	12210.66067	17571.43853	[]	[]
441	755903.6658830353	<phosphorylation,2>	<phosphorylation,5>	0.41000000000000003	0.59	3434.66709	4942.56971	[28]	[28]
442	1470467.9473338143	<phosphorylation,1>	<phosphorylation,4>	0.41000000000000003	0.59	34293.58388	49349.30363	[11]	[11]
443	132182.86724105396	<phosphorylation,5>	<phosphorylation,3>	0.41000000000000003	0.59	8431.32446	12132.88154	[]	[]
444	532385.0135609152	<phosphorylation,10>	<phosphorylation,4>	0.41000000000000003	0.59	5427.39423	7810.15267	[2]	[2]
445	1395752.2679704295	<phosphorylation,4>	<phosphorylation,6>	0.41000000000000003	0.59	14317.83808	20603.71822	[]	[]
446	114720.02377271843	<phosphorylation,4>	<phosphorylation,1>	0.41000000000000003	0.59	3586.13138	5160.53052	[11]	[11]
447	403168.83627715724	<phosphorylation,3>	<phosphorylation,7>	0.41000000000000003	0.59	2866.894	4125.5304	[14,31]	[14,31]
448	331485.7015359957	<phosphorylation,3>	<phosphorylation,7>	0.41000000000000003	0.59	6457.04962	9291.85189	[1]	[1]
449	914196.6031000195	<phosphorylation,1>	<phosphorylation,3>	0.41000000000000003	0.59	15099.5069	21728.5587	[6]	[6]
450	1335958.384384159	<phosphorylation,14>	<phosphorylation,18>	0.41000000000000003	0.59	10534.66095	15159.63405	[]	[]
451	540783.7200157562	<phosphorylation,1>	<phosphorylation,4>	0.41000000000000003	0.59	6576.27126	9463.41474	[13]	[13]
452	3543797.0226715114	<phosphorylation,12>	<phosphorylation,11>	0.41000000000000003	0.59	22903.0697	32958.0759	[6,10]	[6,10]
453	514148.7448936108	<phosphorylation,12>	<phosphorylation,11>	0.41000000000000003	0.59	17537.57354	25236.99606	[1,2]	[1,2]
454	439238.5522518548	<phosphorylation,5>	<phosphorylation,6>	0.41000000000000003	0.59	6576.57556	9463.85264	[]	[]
455	294357.9334382694	<phosphorylation,3><phosphorylation,5>	<phosphorylation,5><phosphorylation,8>	0.41000000000000003	0.59	3260.25137	4691.58123	[]	[6]
456	2230204.7030757745	<phosphorylation,12>	<phosphorylation,11>	0.41000000000000003	0.59	29711.40145	42755.43135	[16]	[16]
457	1149263.3954163042	<phosphorylation,5>	<phosphorylation,11>	0.41000000000000003	0.59	18321.58136	26365.20244	[15]	[6,15]
458	518267.95551907114	<phosphorylation,3>	<phosphorylation,4>	0.41000000000000003	0.59	15577.35115	22416.18825	[]	[]
459	1104908.58124962	<phosphorylation,3><phosphorylation,10>	<phosphorylation,1><phosphorylation,10>	0.41000000000000003	0.59	9732.18886	14004.85714	[16]	[16]
460	1647207.8199952415	<phosphorylation,3>	<phosphorylation,5>	0.41000000000000003	0.59	13885.07091	19980.95569	[]	[]
461	1219822.8395184258	<phosphorylation,3>	<phosphorylation,1>	0.41000000000000003	0.59	16690.7925	24018.4575	[5]	[5]
462	2516095.6395063275	<phosphorylation,12>	<phosphorylation,11>	0.41000000000000003	0.59	20353.67735	29289.43815	[]	[]
463	1330965.1111518582	<phosphorylation,12>	<phosphorylation,11>	0.41000000000000003	0.59	21633.38096	31130.96284	[16]	[16]
464	2308994.430584934	<phosphorylation,12>	<phosphorylation,11>	0.41000000000000003	0.59	19101.27877	27487.20603	[]	[]
465	61514.47799152521	<phosphorylation,10>	<phosphorylation,8>	0.41000000000000003	0.59	9525.27851	13707.10809	[]	[]
466	2926978.1586776497	<phosphorylation,1>	<phosphorylation,3>	0.41000000000000003	0.59	24003.2755	34541.2989	[7]	[7]
467	249198.07004431338	<phosphorylation,9>	<phosphorylation,7>	0.41000000000000003	0.59	3493.33665	5026.99665	[5]	[5]
468	1982258.9540947448	<phosphorylation,1>	<phosphorylation,3>	0.41000000000000003	0.59	18967.09967	27294.11903	[4]	[4]
469	904700.9093254993	<phosphorylation,3>	<phosphorylation,5>	0.41000000000000003	0.59	13862.9159	19949.0741	[2]	[2]
470	1413830.8954397268	<phosphorylation,1>	<phosphorylation,3>	0.41000000000000003	0.59	14541.53212	20925.61938	[2]	[]
471	2784323.864027987	<phosphorylation,12>	<phosphorylation,11>	0.41000000000000003	0.59	25910.60448	37285.99182	[]	[]
472	2482742.2197575327	<phosphorylation,1><phosphorylation,7>	<phosphorylation,4><phosphorylation,7>	0.41000000000000003	0.59	29404.11916	42313.24464	[16]	[16]
473	821326.3090927282	<phosphorylation,8>	<phosphorylation,5>	0.41000000000000003	0.59	11338.04513	16315.72347	[2,3]	[2,3]
474	1950669.5845473832	<phosphorylation,4>	<phosphorylation,6>	0.41000000000000003	0.59	17864.99507	25708.16363	[4]	[]
475	322566.86313172325	<phosphorylation,3>	<phosphorylation,5>	0.41000000000000003	0.59	14022.25363	20178.36497	[8,12]	[3,8,12]
476	25980317.215105157	<phosphorylation,10>	<phosphorylation,13>	0.41000000000000003	0.59	253505.4354	364800.5046	[2,3]	[2,3]
477	301083.73622476246	<Oxidation,1><phosphorylation,3>	<Oxidation,1><phosphorylation,5>	0.41000000000000003	0.59	3387.23091	4874.30789	[]	[]
478	631911.8538210462	<phosphorylation,14>	<phosphorylation,15>	0.41000000000000003	0.59	5137.57142	7393.09058	[15]	[15]
479	2423492.046370298	<Oxidation,3><phosphorylation,4><phosphorylation,5>	<Oxidation,3><phosphorylation,5><phosphorylation,7>	0.41000000000000003	0.59	28574.94	41120.0356	[6,9]	[9]
480	122933.47739782017	<phosphorylation,15>	<phosphorylation,14>	0.41000000000000003	0.59	4620.2882	6648.7074	[]	[]
481	356269.0100310696	<phosphorylation,4>	<phosphorylation,3>	0.41000000000000003	0.59	5255.86425	7563.31685	[]	[]
482	966408.1445970328	<phosphorylation,2><phosphorylation,11><phosphorylation,12><phosphorylation,13>	<phosphorylation,7><phosphorylation,11><phosphorylation,12><phosphorylation,13>	0.41000000000000003	0.59	9002.74757	12955.17333	[]	[3]
483	915169.5986559495	<phosphorylation,4>	<phosphorylation,5>	0.41000000000000003	0.59	11775.37593	16945.05317	[11]	[11]
484	1525199.4886379098	<phosphorylation,1><phosphorylation,7>	<phosphorylation,4><phosphorylation,7>	0.41000000000000003	0.59	12881.2857	18536.4843	[3,5,13]	[5,13]
485	121799.82017926929	<phosphorylation,5>	<phosphorylation,6>	0.41000000000000003	0.59	4523.60765	6509.58175	[]	[]
486	177235.27488723717	<phosphorylation,1>	<phosphorylation,3>	0.41000000000000003	0.59	6691.49311	9629.22179	[7]	[7]
487	1822567.5347243364	<phosphorylation,7>	<phosphorylation,8>	0.41000000000000003	0.59	38176.2644	54936.5756	[]	[]
488	1356963.659499114	<phosphorylation,12>	<phosphorylation,11>	0.41000000000000003	0.59	20396.74343	29351.41127	[]	[]
489	1937640.1211459048	<phosphorylation,1><phosphorylation,12>	<phosphorylation,5><phosphorylation,12>	0.41000000000000003	0.59	11807.69123	16991.55567	[1,21]	[21]
490	513446.2223262945	<phosphorylation,7>	<phosphorylation,12>	0.41000000000000003	0.59	6260.33461	9008.77419	[12]	[12]
491	1420681.4981419106	<Oxidation,1><phosphorylation,9><phosphorylation,15>	<Oxidation,1><phosphorylation,9><phosphorylation,10>	0.41000000000000003	0.59	11204.088	16122.9559	[12]	[]
492	2723607.1988357273	<phosphorylation,3>	<phosphorylation,4>	0.41000000000000003	0.59	24125.20438	34716.75752	[4]	[4]
493	448015.98448548757	<phosphorylation,3>	<phosphorylation,7>	0.41000000000000003	0.59	5343.20553	7689.00307	[16,18,19]	[16,18,19]
494	286947.50516903604	<phosphorylation,1>	<phosphorylation,3>	0.41000000000000003	0.59	3300.04055	4748.83885	[3,6]	[3,6]
495	472934.22528982087	<phosphorylation,5>	<phosphorylation,3>	0.41000000000000003	0.59	5469.52772	7870.78378	[]	[]
496	142181.0096332181	<phosphorylation,5>	<phosphorylation,8>	0.41000000000000003	0.59	17928.96048	25800.21142	[]	[]
497	598227.566998301	<phosphorylation,1><phosphorylation,2>	<phosphorylation,3><phosphorylation,6>	0.41000000000000003	0.59	8249.30635	11870.95305	[15,18]	[15,18]
498	1348125.0073189102	<phosphorylation,3>	<phosphorylation,5>	0.41000000000000003	0.59	21163.62215	30454.96845	[]	[]
499	2346993.2804992413	<phosphorylation,12>	<phosphorylation,11>	0.41000000000000003	0.59	29520.79962	42481.15068	[17]	[17]
